,order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,store_missing_flag,cost_price,profit
244,O00237,2025-02-15,C0106,P0183,238.0,In-Store,1,304.66,0.2,243.73,0,181.16,62.56999999999999
245,O00238,2025-04-09,C0767,P1115,239.0,Online,3,265.8,0.2,637.92,0,159.26,160.14
246,O00239,2025-02-02,C0033,P0593,240.0,In-Store,2,71.58,0.05,136.0,0,37.74,60.519999999999996
247,O00240,2025-07-09,C0564,P0780,241.0,Online,1,253.19,0.2,202.55,0,194.67,7.880000000000024
248,O00241,2025-03-04,C0359,P0950,242.0,In-Store,20,182.2,0.2,2915.2,0,106.54,784.3999999999996
249,O00242,2025-04-10,C0383,P0458,243.0,In-Store,1,296.72,0.1,267.05,0,160.55,106.5
250,O00243,2025-02-14,C0480,P0849,244.0,In-Store,2,111.61,0.2,178.58,0,66.13,46.32000000000002
251,O00244,2024-07-04,C0026,P0314,245.0,In-Store,2,144.23,0.1,259.61,0,82.64,94.33000000000001
252,O00245,2024-06-27,C0585,P0880,246.0,Online,2,166.53,0.2,266.45,0,97.2,72.04999999999998
253,O00246,2025-07-14,C0659,P0805,247.0,In-Store,1,290.78,0.2,232.62,0,171.72,60.900000000000006
254,O00247,2025-01-01,C0651,P0799,248.0,In-Store,2,61.07,0.2,97.71,0,55.27,-12.830000000000013
255,O00248,2025-11-12,C0529,P0324,249.0,In-Store,1,96.35,0.05,91.53,0,52.75,38.78
256,O00249,2025-09-16,C0646,P1181,250.0,In-Store,2,64.84,0.1,116.71,0,36.94,42.83
257,O00250,2024-08-27,C0162,P0660,251.0,Online,1,161.23,0.0,161.23,0,128.05,33.17999999999998
258,O00251,2025-11-27,C0011,P0111,252.0,Online,1,184.61,0.0,184.61,0,108.89,75.72000000000001
259,O00251,2025-11-27,C0011,P0111,252.0,Online,1,184.61,0.0,184.61,0,108.89,75.72000000000001
260,O00252,2025-04-23,C0025,P0267,253.0,In-Store,1,349.07,0.1,314.16,0,193.29,120.87000000000003
261,O00253,2025-02-21,C0668,P0454,254.0,Online,2,57.81,0.05,109.84,0,39.64,30.560000000000002
262,O00254,2025-01-17,C0526,P0774,255.0,In-Store,2,58.03,0.0,116.06,0,36.05,43.96000000000001
263,O00255,2025-08-20,C0147,P0047,256.0,In-Store,1,141.0,0.0,141.0,0,86.75,54.25
264,O00255,2025-08-20,C0147,P0047,256.0,In-Store,1,141.0,0.0,141.0,0,86.75,54.25
265,O00256,2025-08-14,C0610,P0251,257.0,Online,2,201.63,0.1,362.93,0,102.77,157.39000000000001
266,O00257,2024-08-11,C0184,P0190,258.0,Online,1,232.24,0.1,209.02,0,136.2,72.82000000000002
267,O00258,2025-01-13,C0212,P0800,259.0,Online,1,100.39,0.0,100.39,0,78.13,22.260000000000005
268,O00259,2025-02-09,C0498,P0156,260.0,Online,1,140.3,0.2,112.24,0,104.23,8.009999999999991
269,O00260,2024-07-30,C0321,P0923,261.0,In-Store,4,73.26,0.1,263.74,0,64.43,6.019999999999982
270,O00261,2024-11-21,C0182,P1161,262.0,In-Store,1,32.57,0.0,32.57,0,17.28,15.29
271,O00262,2024-07-27,C0351,P0710,263.0,In-Store,3,23.5,0.0,70.5,0,14.07,28.29
272,O00263,2025-05-01,C0759,P0521,264.0,In-Store,2,206.03,0.0,412.06,0,150.83,110.39999999999998
273,O00264,2025-10-16,C0530,P1048,265.0,In-Store,2,60.3,0.1,108.54,0,41.7,25.14
274,O00265,2024-10-17,C0222,P0060,266.0,In-Store,3,146.26,0.0,438.78,0,118.59,83.00999999999999
275,O00266,2025-05-11,C0129,P0548,267.0,Online,2,209.52,0.05,398.09,0,186.82,24.44999999999999
276,O00267,2025-06-06,C0356,P1129,268.0,In-Store,2,81.51,0.2,130.42,0,68.6,-6.780000000000001
277,O00268,2025-02-03,C0409,P0395,269.0,Online,1,78.81,0.05,74.87,0,41.75,33.120000000000005
278,O00269,2025-12-29,C0734,P0575,270.0,In-Store,3,101.87,0.1,275.05,0,80.73,32.860000000000014
279,O00270,2024-05-26,C0210,P0999,271.0,In-Store,3,185.46,0.2,445.1,0,139.55,26.44999999999999
280,O00271,2024-07-31,C0278,P0652,272.0,In-Store,1,171.03,0.2,136.82,0,96.8,40.019999999999996
281,O00272,2025-10-30,C0580,P0722,273.0,In-Store,1,17.67,0.0,17.67,0,15.35,2.320000000000002
282,O00273,2025-08-21,C0034,P1047,274.0,Online,1,126.31,0.2,101.05,0,79.41,21.64
283,O00274,2024-07-11,C0660,P1086,275.0,In-Store,1,80.63,0.0,80.63,0,69.87,10.759999999999991
284,O00275,2024-12-22,C0330,P0879,276.0,In-Store,1,168.21,0.05,159.8,0,148.84,10.960000000000008
285,O00276,2025-05-28,C0672,P0761,277.0,In-Store,3,240.31,0.1,648.84,0,125.81,271.41
286,O00277,2025-10-24,C0326,P0022,278.0,In-Store,1,124.36,0.2,99.49,0,104.0,-4.510000000000005
287,O00278,2025-05-04,C0329,P0476,279.0,In-Store,1,52.23,0.1,47.01,0,43.43,3.5799999999999983
288,O00279,2025-02-16,C0539,P0445,280.0,Online,2,35.94,0.1,64.69,0,22.48,19.729999999999997
289,O00280,2025-11-07,C0687,P0153,281.0,In-Store,2,56.67,0.2,90.67,0,28.68,33.31
290,O00281,2025-01-22,C0445,P0650,282.0,In-Store,1,190.7,0.05,181.16,0,146.68,34.47999999999999
291,O00282,2025-03-21,C0505,P1021,283.0,Online,1,176.65,0.1,158.99,0,110.79,48.2
292,O00283,2024-05-20,C0127,P0927,284.0,Online,2,33.5,0.1,60.3,0,21.59,17.119999999999997
293,O00284,2024-08-14,C0242,P1180,285.0,Online,3,89.37,0.0,268.11,0,47.06,126.93
294,O00285,2024-09-03,C0589,P0009,286.0,In-Store,1,250.87,0.05,238.33,0,173.96,64.37
295,O00286,2024-10-18,C0412,P0075,287.0,In-Store,1,199.17,0.0,199.17,0,145.35,53.81999999999999
296,O00287,2024-10-03,C0016,P0142,288.0,In-Store,2,132.42,0.2,211.87,0,96.4,19.069999999999993
297,O00288,2025-01-03,C0281,P0649,289.0,In-Store,1,266.25,0.0,266.25,0,181.85,84.4
298,O00289,2024-10-29,C0320,P1011,290.0,In-Store,1,88.39,0.1,79.55,0,77.97,1.5799999999999983
299,O00290,2025-03-04,C0465,P1010,291.0,In-Store,1,228.83,0.0,228.83,0,166.74,62.09
300,O00291,2025-04-30,C0632,P0210,292.0,Online,1,193.02,0.0,193.02,0,100.6,92.42000000000002
301,O00292,2025-12-22,C0142,P0215,293.0,In-Store,1,203.42,0.2,162.74,0,147.27,15.469999999999999
302,O00293,2024-12-10,C0090,P0391,294.0,In-Store,1,234.22,0.1,210.8,0,138.13,72.67000000000002
303,O00294,2024-06-04,C0550,P0010,295.0,In-Store,2,99.46,0.0,198.92,0,77.19,44.53999999999999
304,O00295,2024-09-24,C0797,P0088,296.0,Online,3,361.93,0.1,977.21,0,190.26,406.43000000000006
305,O00296,2025-03-16,C0337,P0777,297.0,Online,2,145.77,0.05,276.96,0,96.59,83.77999999999997
306,O00297,2024-10-05,C0597,P0943,298.0,Online,1,181.12,0.1,163.01,0,104.17,58.83999999999999
307,O00298,2025-07-19,C0771,P1196,299.0,In-Store,1,103.64,0.2,82.91,0,61.87,21.04
308,O00299,2024-07-17,C0684,P0250,300.0,In-Store,1,294.26,0.2,235.41,0,182.26,53.150000000000006
309,O00300,2025-08-18,C0287,P0659,301.0,In-Store,2,218.6,0.05,415.34,0,173.17,69.0
310,O00301,2025-10-05,C0784,P0606,302.0,In-Store,2,6.77,0.05,12.86,0,5.74,1.379999999999999
311,O00302,2025-04-05,C0752,P0421,303.0,In-Store,1,322.09,0.2,257.67,0,189.31,68.36000000000001
312,O00303,2024-08-12,C0013,P0442,304.0,In-Store,2,206.69,0.05,392.71,0,149.23,94.25
313,O00304,2025-02-23,C0348,P0427,305.0,In-Store,2,219.82,0.1,395.68,0,163.97,67.74000000000001
314,O00305,2024-09-01,C0319,P0929,306.0,In-Store,3,34.13,0.0,102.39,0,18.97,45.480000000000004
315,O00306,2024-06-09,C0224,P0744,307.0,In-Store,2,190.33,0.05,361.63,0,109.86,141.91
316,O00307,2024-12-14,C0192,P0140,308.0,Online,2,187.12,0.05,355.53,0,111.19,133.14999999999998
317,O00308,2025-04-03,C0591,P0209,309.0,Online,2,25.81,0.0,51.62,0,16.86,17.9
318,O00309,2024-12-05,C0246,P0033,310.0,In-Store,3,288.63,0.1,779.3,0,158.0,305.29999999999995
319,O00310,2025-02-25,C0677,P1087,311.0,In-Store,2,36.72,0.0,73.44,0,18.53,36.379999999999995
320,O00311,2025-01-28,C0086,P0725,312.0,In-Store,1,240.4,0.2,192.32,0,149.77,42.54999999999998
321,O00312,2025-03-23,C0520,P0683,313.0,Online,3,27.06,0.1,73.06,0,14.77,28.75
322,O00313,2025-03-09,C0050,P0783,314.0,In-Store,2,59.11,0.05,112.31,0,41.45,29.409999999999997
323,O00314,2024-04-16,C0412,P0361,315.0,In-Store,1,214.0,0.2,171.2,0,135.62,35.579999999999984
324,O00315,2024-07-16,C0111,P0102,316.0,In-Store,1,221.14,0.05,210.08,0,153.44,56.640000000000015
325,O00316,2024-04-16,C0036,P1178,317.0,Online,2,63.25,0.0,126.5,0,33.85,58.8
326,O00317,2025-03-30,C0282,P0463,318.0,In-Store,2,192.98,0.2,308.77,0,114.83,79.10999999999999
327,O00318,2025-04-06,C0103,P0450,319.0,In-Store,2,225.1,0.1,405.18,0,145.58,114.01999999999998
328,O00319,2024-07-10,C0175,P0416,320.0,In-Store,2,166.68,0.1,300.02,0,149.54,0.9399999999999977
329,O00320,2024-05-02,C0096,P0379,321.0,In-Store,3,186.5,0.2,447.6,0,93.72,166.44000000000005
330,O00321,2025-08-14,C0704,P0488,322.0,Online,3,197.17,0.0,591.51,0,110.7,259.40999999999997
331,O00322,2025-06-14,C0340,P0932,323.0,Online,2,249.21,0.0,498.42,0,125.16,248.10000000000002
332,O00323,2024-09-27,C0438,P0684,324.0,Online,2,222.84,0.1,401.11,0,161.31,78.49000000000001
333,O00323,2024-09-27,C0438,P0684,324.0,Online,2,222.84,0.1,401.11,0,161.31,78.49000000000001
334,O00324,2025-01-25,C0174,P0019,325.0,In-Store,1,175.44,0.0,175.44,0,121.3,54.14
335,O00325,2025-01-27,C0253,P0967,326.0,Online,2,177.85,0.0,355.7,0,94.1,167.5
336,O00326,2024-09-02,C0297,P0467,327.0,In-Store,3,102.73,0.05,292.78,0,72.92,74.01999999999998
337,O00327,2025-08-04,C0102,P0623,328.0,In-Store,1,122.49,0.2,97.99,0,79.69,18.299999999999997
338,O00328,2025-03-17,C0359,P1117,329.0,Online,1,233.4,0.2,186.72,0,142.81,43.91
339,O00329,2024-11-02,C0469,P0027,330.0,In-Store,1,236.79,0.1,213.11,0,189.64,23.470000000000027
340,O00330,2025-03-05,C0793,P0684,331.0,In-Store,1,222.84,0.0,222.84,0,161.31,61.53
341,O00330,2025-03-05,C0793,P0684,331.0,In-Store,1,222.84,0.0,222.84,0,161.31,61.53
342,O00331,2025-06-24,C0420,P0451,332.0,In-Store,1,34.75,0.1,31.28,0,31.42,-0.14000000000000057
343,O00332,2025-05-22,C0250,P1182,333.0,In-Store,1,275.08,0.1,247.57,0,167.92,79.65
344,O00333,2024-12-12,C0091,P0396,334.0,In-Store,1,242.65,0.0,242.65,0,124.91,117.74000000000001
345,O00334,2025-09-19,C0641,P1115,335.0,In-Store,2,265.8,0.05,505.02,0,159.26,186.5
346,O00335,2024-12-08,C0695,P0714,336.0,In-Store,2,219.22,0.2,350.75,0,133.22,84.31
347,O00336,2025-03-09,C0282,P0633,337.0,Online,1,13.12,0.1,11.81,0,11.45,0.3600000000000012
348,O00337,2024-06-24,C0125,P0887,338.0,In-Store,3,92.06,0.1,248.56,0,74.33,25.569999999999993
349,O00338,2025-11-14,C0008,P1021,339.0,In-Store,2,176.65,0.2,282.64,0,110.79,61.059999999999974
350,O00339,2025-08-29,C0535,P0593,340.0,In-Store,3,71.58,0.05,204.0,0,37.74,90.78
351,O00340,2025-01-02,C0295,P0132,341.0,In-Store,1,63.3,0.2,50.64,0,34.59,16.049999999999997
352,O00341,2025-12-31,C0289,P0770,342.0,Online,2,221.83,0.2,354.93,0,110.98,132.97
353,O00341,2025-12-31,C0289,P0770,342.0,Online,2,221.83,0.2,354.93,0,110.98,132.97
354,O00342,2025-08-24,C0440,P0721,343.0,In-Store,1,255.39,0.0,255.39,0,162.62,92.76999999999998
355,O00343,2024-08-27,C0358,P0580,344.0,In-Store,2,220.06,0.05,418.11,0,120.54,177.03
356,O00344,2025-03-28,C0730,P0554,345.0,Online,2,115.46,0.05,219.37,0,61.88,95.61
357,O00345,2024-09-21,C0082,P0595,346.0,Online,2,277.06,0.2,443.3,0,158.47,126.36000000000001
358,O00345,2024-09-21,C0082,P0595,346.0,Online,2,277.06,0.2,443.3,0,158.47,126.36000000000001
359,O00346,2025-07-09,C0254,P0791,347.0,In-Store,1,64.75,0.0,64.75,0,37.71,27.04
360,O00347,2025-05-15,C0309,P1016,348.0,In-Store,1,321.0,0.2,256.8,0,186.81,69.99000000000001
361,O00347,2025-05-15,C0309,P1016,348.0,In-Store,1,321.0,0.2,256.8,0,186.81,69.99000000000001
362,O00348,2024-09-06,C0330,P1184,349.0,Online,2,32.67,0.05,62.07,0,22.25,17.57
363,O00349,2025-04-15,C0426,P1135,350.0,Online,1,65.37,0.1,58.83,0,47.87,10.96
364,O00350,2025-10-07,C0580,P0944,351.0,In-Store,2,64.12,0.2,102.59,0,41.35,19.89
365,O00351,2024-11-27,C0539,P0905,352.0,In-Store,1,138.07,0.1,124.26,0,108.67,15.590000000000003
366,O00352,2025-12-17,C0437,P0955,353.0,In-Store,2,222.1,0.2,355.36,0,113.68,128.0
367,O00353,2024-11-09,C0572,P0054,354.0,In-Store,1,315.6,0.0,315.6,0,178.49,137.11
368,O00354,2024-12-21,C0629,P0619,355.0,In-Store,2,181.23,0.1,326.21,0,113.49,99.22999999999999
369,O00355,2025-12-04,C0556,P1158,356.0,In-Store,2,275.48,0.2,440.77,0,175.62,89.52999999999997
370,O00356,2024-12-15,C0686,P0012,357.0,In-Store,1,331.78,0.2,265.42,0,197.96,67.46000000000001
371,O00357,2025-05-22,C0086,P0112,358.0,Online,2,314.05,0.0,628.1,0,170.67,286.76000000000005
372,O00358,2024-10-06,C0099,P0595,359.0,In-Store,2,277.06,0.1,498.71,0,158.47,181.76999999999998
373,O00358,2024-10-06,C0099,P0595,359.0,In-Store,2,277.06,0.1,498.71,0,158.47,181.76999999999998
374,O00359,2024-08-06,C0124,P1197,360.0,In-Store,1,252.57,0.0,252.57,0,154.11,98.45999999999998
375,O00360,2025-01-21,C0528,P0295,361.0,In-Store,1,33.48,0.05,31.81,0,20.39,11.419999999999998
376,O00361,2024-10-24,C0691,P0316,362.0,In-Store,1,150.05,0.0,150.05,0,95.84,54.21000000000001
377,O00362,2025-01-13,C0638,P0411,363.0,Online,2,232.21,0.0,464.42,0,192.61,79.19999999999999
378,O00363,2024-05-13,C0123,P1064,364.0,Online,1,41.74,0.05,39.65,0,30.85,8.799999999999997
379,O00364,2024-08-04,C0025,P1035,365.0,In-Store,2,130.92,0.0,261.84,0,71.44,118.95999999999998
380,O00365,2025-02-16,C0495,P0376,366.0,In-Store,1,79.72,0.1,71.75,0,56.0,15.75
381,O00366,2025-01-10,C0697,P0899,367.0,In-Store,2,118.47,0.0,236.94,0,99.65,37.639999999999986
382,O00367,2025-09-05,C0651,P0044,368.0,Online,1,22.6,0.05,21.47,0,14.78,6.6899999999999995
383,O00368,2024-07-02,C0759,P1119,369.0,Online,1,64.93,0.2,51.94,0,51.65,0.28999999999999915
384,O00369,2025-04-18,C0683,P0204,370.0,In-Store,2,200.67,0.1,361.21,0,110.34,140.52999999999997
385,O00370,2024-12-04,C0400,P0790,371.0,In-Store,2,70.22,0.2,112.35,0,47.78,16.789999999999992
386,O00371,2025-05-23,C0435,P0303,372.0,Online,2,214.71,0.2,343.54,0,190.15,-36.75999999999999
387,O00372,2024-05-23,C0398,P0022,373.0,In-Store,2,124.36,0.2,198.98,0,104.0,-9.02000000000001
388,O00373,2024-08-18,C0363,P0285,374.0,In-Store,1,86.63,0.2,69.3,0,74.63,-5.329999999999998
389,O00374,2025-03-01,C0162,P0732,375.0,In-Store,2,186.46,0.05,354.27,0,95.93,162.40999999999997
390,O00375,2024-11-14,C0723,P1075,376.0,In-Store,2,285.01,0.05,541.52,0,191.46,158.59999999999997
391,O00376,2025-10-04,C0360,P1153,377.0,In-Store,1,152.8,0.05,145.16,0,103.2,41.959999999999994
392,O00377,2024-06-18,C0780,P0620,378.0,In-Store,1,263.03,0.2,210.42,0,158.38,52.03999999999999
393,O00378,2024-09-01,C0483,P0369,379.0,In-Store,1,314.41,0.1,282.97,0,197.87,85.10000000000002
394,O00379,2025-03-20,C0331,P0891,380.0,In-Store,1,183.58,0.2,146.86,0,115.51,31.35000000000001
395,O00379,2025-03-20,C0331,P0891,380.0,In-Store,1,183.58,0.2,146.86,0,115.51,31.35000000000001
396,O00380,2025-10-16,C0030,P0325,381.0,Online,2,22.19,0.0,44.38,0,19.23,5.920000000000002
397,O00381,2025-02-16,C0695,P0975,382.0,In-Store,3,41.01,0.05,116.88,0,27.26,35.099999999999994
398,O00382,2025-04-11,C0178,P0786,383.0,In-Store,3,21.67,0.0,65.01,0,13.41,24.78
399,O00383,2024-10-24,C0256,P0234,384.0,Online,1,76.36,0.0,76.36,0,68.98,7.3799999999999955
400,O00384,2025-03-09,C0383,P0060,385.0,In-Store,2,146.26,0.0,292.52,0,118.59,55.339999999999975
401,O00385,2025-10-09,C0386,P0272,386.0,In-Store,3,43.92,0.05,125.17,0,22.88,56.53
402,O00386,2025-06-29,C0502,P0896,387.0,In-Store,2,165.91,0.05,315.23,0,107.19,100.85000000000002
403,O00387,2025-04-26,C0444,P1082,388.0,In-Store,3,35.93,0.0,107.79,0,21.85,42.239999999999995
404,O00388,2024-10-21,C0644,P0197,389.0,Online,4,180.86,0.05,687.27,0,139.6,128.87
405,O00389,2025-05-15,C0368,P0835,390.0,In-Store,3,147.06,0.0,441.18,0,111.97,105.27000000000004
406,O00390,2024-10-19,C0698,P1081,391.0,In-Store,2,26.3,0.05,49.97,0,16.09,17.79
407,O00391,2025-06-16,C0485,P1025,392.0,In-Store,3,121.03,0.05,344.94,0,65.93,147.14999999999998
408,O00392,2024-05-14,C0449,P0875,393.0,In-Store,2,129.03,0.0,258.06,0,69.4,119.25999999999999
409,O00393,2024-11-10,C0130,P1059,394.0,Online,2,121.32,0.0,242.64,0,109.33,23.97999999999999
410,O00394,2024-07-08,C0052,P1107,395.0,In-Store,1,333.55,0.1,300.19,0,181.41,118.78
411,O00395,2025-03-20,C0257,P0799,396.0,In-Store,3,61.07,0.05,174.05,0,55.27,8.240000000000009
412,O00396,2025-04-09,C0076,P1094,397.0,In-Store,1,137.56,0.1,123.8,0,79.96,43.84
413,O00397,2024-09-07,C0058,P1118,398.0,In-Store,3,179.99,0.2,431.98,0,140.01,11.950000000000045
414,O00398,2025-08-10,C0269,P0061,399.0,Online,2,147.64,0.2,236.22,0,76.11,84.0
415,O00399,2024-07-15,C0342,P0121,400.0,Online,1,201.89,0.1,181.7,0,130.95,50.75
416,O00400,2025-10-28,C0679,P0127,401.0,Online,2,89.43,0.0,178.86,0,62.77,53.32000000000001
417,O00401,2024-07-14,C0577,P0072,402.0,In-Store,1,129.69,0.2,103.75,0,80.11,23.64
418,O00402,2025-03-16,C0627,P0165,403.0,In-Store,2,46.91,0.05,89.13,0,24.44,40.24999999999999
419,O00403,2024-11-12,C0042,P0213,404.0,Online,2,192.05,0.05,364.89,0,159.65,45.589999999999975
420,O00404,2025-06-13,C0441,P0978,405.0,In-Store,1,219.94,0.05,208.94,0,174.42,34.52000000000001
421,O00405,2024-08-22,C0056,P0053,406.0,In-Store,2,222.76,0.05,423.24,0,186.69,49.860000000000014
422,O00406,2025-12-10,C0388,P0037,407.0,In-Store,3,63.29,0.2,151.9,0,42.09,25.629999999999995
423,O00407,2025-10-12,C0712,P0256,408.0,In-Store,1,247.09,0.05,234.74,0,146.13,88.61000000000001
424,O00408,2025-04-01,C0120,P0753,409.0,In-Store,1,263.55,0.2,210.84,0,137.07,73.77000000000001
425,O00409,2024-07-21,C0243,P0475,410.0,Online,3,213.94,0.0,641.82,0,117.58,289.08000000000004
426,O00410,2024-07-02,C0765,P1098,411.0,In-Store,3,91.83,0.0,275.49,0,63.28,85.65
427,O00411,2025-02-28,C0255,P0116,412.0,Online,2,196.71,0.05,373.75,0,166.99,39.76999999999998
428,O00412,2025-08-16,C0289,P0089,413.0,In-Store,3,229.1,0.05,652.93,0,150.01,202.89999999999998
429,O00413,2024-06-04,C0132,P0814,414.0,In-Store,3,222.65,0.0,667.95,0,157.04,196.83000000000004
430,O00414,2025-02-08,C0556,P0421,415.0,In-Store,1,322.09,0.1,289.88,0,189.31,100.57
431,O00415,2025-02-25,C0225,P0908,416.0,In-Store,1,210.56,0.1,189.5,0,133.22,56.28
432,O00416,2025-07-09,C0299,P0500,417.0,In-Store,3,222.98,0.1,602.05,0,118.48,246.60999999999996
433,O00417,2025-01-21,C0515,P0213,418.0,Online,3,192.05,0.2,460.92,0,159.65,-18.03000000000003
434,O00418,2024-09-09,C0636,P0995,419.0,Online,2,177.45,0.05,337.15,0,106.34,124.46999999999997
435,O00419,2024-06-10,C0533,P0472,420.0,In-Store,1,267.62,0.05,254.24,0,160.56,93.68
436,O00420,2024-06-02,C0742,P0290,421.0,Online,3,209.97,0.05,598.41,0,105.5,281.90999999999997
437,O00421,2025-01-22,C0665,P0929,422.0,In-Store,1,34.13,0.2,27.3,0,18.97,8.330000000000002
438,O00422,2025-03-30,C0276,P0569,423.0,In-Store,1,18.44,0.0,18.44,0,10.75,7.690000000000001
439,O00423,2024-07-31,C0624,P0786,424.0,In-Store,2,21.67,0.2,34.67,0,13.41,7.850000000000001
440,O00424,2025-04-29,C0045,P0459,425.0,Online,3,44.11,0.05,125.71,0,32.14,29.289999999999992
441,O00425,2025-11-21,C0545,P0107,426.0,In-Store,2,193.34,0.1,348.01,0,154.55,38.90999999999997
442,O00426,2025-01-25,C0623,P0688,427.0,In-Store,2,83.95,0.1,151.11,0,58.01,35.09000000000002
443,O00427,2024-11-02,C0605,P0443,428.0,In-Store,2,283.37,0.2,453.39,0,188.88,75.63
444,O00428,2025-03-15,C0596,P0116,429.0,In-Store,2,196.71,0.2,314.74,0,166.99,-19.24000000000001
445,O00429,2024-12-28,C0694,P0588,430.0,In-Store,2,165.38,0.2,264.61,0,131.59,1.4300000000000068
446,O00430,2025-03-02,C0736,P1163,431.0,In-Store,1,151.89,0.05,144.3,0,94.31,49.99000000000001
447,O00431,2024-05-27,C0478,P0487,432.0,Online,1,134.85,0.0,134.85,0,112.2,22.64999999999999
448,O00432,2025-03-01,C0698,P0561,433.0,Online,2,182.85,0.05,347.41,0,137.05,73.31
449,O00433,2025-07-09,C0302,P0691,434.0,In-Store,1,258.99,0.1,233.09,0,156.94,76.15
450,O00434,2024-11-14,C0675,P0513,435.0,In-Store,2,27.18,0.0,54.36,0,18.81,16.740000000000002
451,O00435,2024-08-17,C0582,P0657,436.0,In-Store,1,29.04,0.05,27.59,0,15.54,12.05
452,O00435,2024-08-17,C0582,P0657,436.0,In-Store,1,29.04,0.05,27.59,0,15.54,12.05
453,O00436,2025-12-17,C0017,P0900,437.0,Online,3,18.92,0.0,56.76,0,14.57,13.049999999999997
454,O00437,2025-01-02,C0491,P1139,438.0,Online,3,222.83,0.0,668.49,0,196.14,80.07000000000005
455,O00438,2025-10-15,C0081,P0566,439.0,In-Store,1,10.71,0.1,9.64,0,9.25,0.39000000000000057
456,O00439,2024-09-19,C0451,P0368,440.0,Online,1,103.79,0.1,93.41,0,63.19,30.22
457,O00440,2025-12-16,C0506,P0260,441.0,Online,1,116.29,0.05,110.48,0,104.16,6.320000000000007
458,O00441,2024-11-06,C0632,P0101,442.0,Online,1,77.72,0.0,77.72,0,55.73,21.990000000000002
459,O00442,2024-11-29,C0518,P0901,443.0,In-Store,2,257.18,0.05,488.64,0,132.87,222.89999999999998
460,O00443,2025-01-21,C0731,P0530,444.0,In-Store,1,274.32,0.1,246.89,0,147.34,99.54999999999998
461,O00444,2025-11-24,C0045,P0480,445.0,In-Store,1,218.71,0.2,174.97,0,140.22,34.75
462,O00445,2025-12-25,C0079,P0485,446.0,Online,2,23.82,0.1,42.88,0,21.12,0.6400000000000006
463,O00446,2025-01-19,C0697,P0851,447.0,Online,2,70.32,0.2,112.51,0,37.63,37.25
464,O00446,2025-01-19,C0697,P0851,447.0,Online,2,70.32,0.2,112.51,0,37.63,37.25
465,O00447,2024-06-17,C0146,P0050,448.0,In-Store,1,188.61,0.1,169.75,0,94.37,75.38
466,O00448,2024-05-26,C0417,P0767,449.0,In-Store,2,316.79,0.0,633.58,0,169.15,295.28000000000003
467,O00449,2024-06-09,C0045,P0595,450.0,In-Store,1,277.06,0.0,277.06,0,158.47,118.59
468,O00449,2024-06-09,C0045,P0595,450.0,In-Store,1,277.06,0.0,277.06,0,158.47,118.59
469,O00450,2024-06-05,C0216,P0641,451.0,In-Store,2,240.92,0.1,433.66,0,123.63,186.40000000000003
470,O00451,2024-04-17,C0387,P1193,452.0,Online,2,169.77,0.05,322.56,0,104.94,112.68
471,O00452,2025-06-15,C0664,P0160,453.0,In-Store,1,141.43,0.05,134.36,0,92.08,42.280000000000015
472,O00453,2024-05-10,C0588,P1122,454.0,In-Store,2,344.4,0.0,688.8,0,173.23,342.34
473,O00454,2024-12-11,C0540,P0105,455.0,In-Store,1,49.07,0.2,39.26,0,43.88,-4.6200000000000045
474,O00455,2024-09-22,C0199,P1178,456.0,Online,1,63.25,0.05,60.09,0,33.85,26.240000000000002
475,O00456,2025-05-14,C0786,P0741,457.0,Online,1,25.86,0.1,23.27,0,13.55,9.719999999999999
476,O00457,2025-07-30,C0118,P0493,458.0,In-Store,1,178.11,0.2,142.49,0,108.79,33.7
477,O00458,2024-11-18,C0360,P1147,459.0,In-Store,1,262.37,0.1,236.13,0,151.81,84.32
478,O00459,2025-11-15,C0619,P0471,460.0,In-Store,1,157.43,0.05,149.56,0,112.62,36.94
479,O00460,2025-03-31,C0128,P1101,461.0,Online,1,27.41,0.2,21.93,0,17.28,4.649999999999999
480,O00461,2024-09-16,C0681,P0282,462.0,In-Store,1,147.51,0.1,132.76,0,116.28,16.47999999999999
481,O00462,2025-08-21,C0120,P0166,463.0,In-Store,1,344.93,0.05,327.68,0,174.83,152.85
482,O00463,2025-10-10,C0647,P0405,464.0,In-Store,1,226.02,0.2,180.82,0,114.67,66.14999999999999
483,O00464,2024-11-25,C0123,P0857,465.0,Online,1,17.94,0.2,14.35,0,10.57,3.7799999999999994
484,O00465,2025-08-12,C0129,P0069,466.0,In-Store,2,189.89,0.05,360.79,0,130.09,100.61000000000001
485,O00466,2025-08-26,C0135,P1054,467.0,In-Store,2,193.12,0.2,308.99,0,143.87,21.25
